instrument,utctime,id,star_id,observation_id,isjunk,id,exposure_time,sky_fiber_obj,cal_fiber_obj,sci_fiber_obj,observation_id,agitator_status,cal_source,cameras_triggered,elapsed_time_green,elapsed_time_red,frame_number,green_active,hk_active,lfc_mode,observation_mode,observation_type,open_shutters,red_active,sci_fw_pos,shutters_triggered,simul_fw_pos,source_shutters,exp_active,green_acf,program,red_acf,bias_file,dark_file,flat_file,wls_file,flat_fiber_aperture,flat_fiber_lamp,object,drphash,drptag,gdrxrms,gdryrms,moonsep,snrcl452,snrcl548,snrcl747,snrsc452,snrsc548,snrsc747,sunalt,wls_file2,datapr2d,isgood,monotwls,totcorr,kpfera
kpf,2025-06-09 07:57:46.866000+00:00,4739829,126053,KP.20250609.28617.85,False,491517,98.0,Sky,EtalonFiber,Target,4739829,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",98.036,98.036,406377,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 1.0,"Scrambler,SimulCal,Ca_HK",OD 0.5,"SciSelect,SkySelect",True,regular-read-green.acf,N091,regular-read-red.acf,kpf_20250609_master_bias_autocal-bias.fits,kpf_20250609_master_dark_autocal-dark.fits,kpf_20250609_master_flat.fits,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-eve_L1.fits,Blank,Off,126053,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,5.03,4.81,46.89,116.517,266.653,403.295,314.184,560.221,651.62,-34.7,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-morn_L1.fits,True,True,True,1.2157e+08 1.8368e+08 1.6259e+08 1.1171e+08,2.7
kpf,2025-06-09 07:55:20.430000+00:00,4739828,126053,KP.20250609.28471.41,False,491516,98.0,Sky,EtalonFiber,Target,4739828,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",98.036,98.036,406376,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 1.0,"Scrambler,SimulCal,Ca_HK",OD 0.5,"SciSelect,SkySelect",True,regular-read-green.acf,N091,regular-read-red.acf,kpf_20250609_master_bias_autocal-bias.fits,kpf_20250609_master_dark_autocal-dark.fits,kpf_20250609_master_flat.fits,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-eve_L1.fits,Blank,Off,126053,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,6.26,5.11,46.89,116.548,266.441,402.977,312.809,558.826,647.702,-34.4,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-morn_L1.fits,True,True,True,1.2054e+08 1.8213e+08 1.6055e+08 1.0971e+08,2.7
kpf,2025-06-09 07:49:59.340000+00:00,4739826,157347,KP.20250609.28148.82,False,491514,101.0,Sky,EtalonFiber,Target,4739826,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",101.03,101.03,406374,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 1.0,"Scrambler,SimulCal,Ca_HK",OD 0.5,"SciSelect,SkySelect",True,regular-read-green.acf,N091,regular-read-red.acf,kpf_20250609_master_bias_autocal-bias.fits,kpf_20250609_master_dark_autocal-dark.fits,kpf_20250609_master_flat.fits,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-eve_L1.fits,Blank,Off,157347,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,7.01,5.47,20.82,116.261,266.685,404.376,238.0,417.41,499.276,-33.5,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-morn_L1.fits,True,True,True,6.6513e+07 1.0265e+08 9.3406e+07 6.461e+07,2.7
kpf,2025-06-09 07:47:29.581000+00:00,4739825,157347,KP.20250609.27999.07,False,491513,101.0,Sky,EtalonFiber,Target,4739825,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",101.027,101.027,406373,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 1.0,"Scrambler,SimulCal,Ca_HK",OD 0.5,"SciSelect,SkySelect",True,regular-read-green.acf,N091,regular-read-red.acf,kpf_20250609_master_bias_autocal-bias.fits,kpf_20250609_master_dark_autocal-dark.fits,kpf_20250609_master_flat.fits,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-eve_L1.fits,Blank,Off,157347,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,7.34,5.38,20.82,116.073,266.409,404.347,236.92,414.254,494.518,-33.1,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-morn_L1.fits,True,True,True,6.6556e+07 1.0223e+08 9.2781e+07 6.4021e+07,2.7
kpf,2025-06-09 07:45:00.218000+00:00,4739824,157347,KP.20250609.27849.70,False,491512,101.0,Sky,EtalonFiber,Target,4739824,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",101.028,101.028,406372,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 1.0,"Scrambler,SimulCal,Ca_HK",OD 0.5,"SciSelect,SkySelect",True,regular-read-green.acf,N091,regular-read-red.acf,kpf_20250609_master_bias_autocal-bias.fits,kpf_20250609_master_dark_autocal-dark.fits,kpf_20250609_master_flat.fits,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-eve_L1.fits,Blank,Off,157347,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,7.6,5.13,20.82,116.116,266.456,403.519,231.516,403.439,483.156,-32.7,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-morn_L1.fits,True,True,True,6.3271e+07 9.7116e+07 8.8474e+07 6.1316e+07,2.7
kpf,2025-06-09 07:42:30.712000+00:00,4739823,157347,KP.20250609.27700.20,False,491511,101.0,Sky,EtalonFiber,Target,4739823,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",101.029,101.029,406371,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 1.0,"Scrambler,SimulCal,Ca_HK",OD 0.5,"SciSelect,SkySelect",True,regular-read-green.acf,N091,regular-read-red.acf,kpf_20250609_master_bias_autocal-bias.fits,kpf_20250609_master_dark_autocal-dark.fits,kpf_20250609_master_flat.fits,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-eve_L1.fits,Blank,Off,157347,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,8.25,5.17,20.82,116.407,266.112,403.569,226.689,395.164,475.489,-32.3,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-morn_L1.fits,True,True,True,6.0779e+07 9.3512e+07 8.56e+07 5.9586e+07,2.7
kpf,2025-06-09 07:40:01.091000+00:00,4739822,157347,KP.20250609.27550.57,False,491510,101.0,Sky,EtalonFiber,Target,4739822,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",101.035,101.035,406370,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 1.0,"Scrambler,SimulCal,Ca_HK",OD 0.5,"SciSelect,SkySelect",True,regular-read-green.acf,N091,regular-read-red.acf,kpf_20250609_master_bias_autocal-bias.fits,kpf_20250609_master_dark_autocal-dark.fits,kpf_20250609_master_flat.fits,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-eve_L1.fits,Blank,Off,157347,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,8.54,6.67,20.82,116.206,266.522,404.099,220.43,383.813,463.554,-31.9,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-morn_L1.fits,True,True,True,5.7321e+07 8.8331e+07 8.119e+07 5.675e+07,2.7
kpf,2025-06-09 07:37:31.611000+00:00,4739821,157347,KP.20250609.27401.09,False,491509,101.0,Sky,EtalonFiber,Target,4739821,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",101.035,101.035,406369,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 1.0,"Scrambler,SimulCal,Ca_HK",OD 0.5,"SciSelect,SkySelect",True,regular-read-green.acf,N091,regular-read-red.acf,kpf_20250609_master_bias_autocal-bias.fits,kpf_20250609_master_dark_autocal-dark.fits,kpf_20250609_master_flat.fits,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-eve_L1.fits,Blank,Off,157347,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,7.94,5.89,20.82,116.394,266.382,403.521,213.627,371.293,450.099,-31.5,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-morn_L1.fits,True,True,True,5.3796e+07 8.2888e+07 7.6541e+07 5.3853e+07,2.7
kpf,2025-06-09 07:32:53.509000+00:00,4739820,126053,KP.20250609.27124.47,False,491508,98.0,Sky,EtalonFiber,Target,4739820,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",98.073,98.073,406368,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 1.0,"Scrambler,SimulCal,Ca_HK",OD 0.5,"SciSelect,SkySelect",True,regular-read-green.acf,N091,regular-read-red.acf,kpf_20250609_master_bias_autocal-bias.fits,kpf_20250609_master_dark_autocal-dark.fits,kpf_20250609_master_flat.fits,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-eve_L1.fits,Blank,Off,126053,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,6.91,6.99,46.87,114.366,262.545,399.252,318.32,567.408,659.317,-30.7,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-morn_L1.fits,True,True,True,1.2478e+08 1.8818e+08 1.6635e+08 1.1434e+08,2.7
kpf,2025-06-09 07:30:27.075000+00:00,4739819,126053,KP.20250609.26978.06,False,491507,98.0,Sky,EtalonFiber,Target,4739819,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",98.024,98.024,406367,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 1.0,"Scrambler,SimulCal,Ca_HK",OD 0.5,"SciSelect,SkySelect",True,regular-read-green.acf,N091,regular-read-red.acf,kpf_20250609_master_bias_autocal-bias.fits,kpf_20250609_master_dark_autocal-dark.fits,kpf_20250609_master_flat.fits,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-eve_L1.fits,Blank,Off,126053,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,4.52,3.85,46.87,114.351,262.347,399.109,317.824,566.974,658.446,-30.3,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-morn_L1.fits,True,True,True,1.2449e+08 1.8801e+08 1.6606e+08 1.14e+08,2.7
kpf,2025-06-09 07:28:00.493000+00:00,4739818,126053,KP.20250609.26831.47,False,491506,98.0,Sky,EtalonFiber,Target,4739818,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",98.036,98.036,406366,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 1.0,"Scrambler,SimulCal,Ca_HK",OD 0.5,"SciSelect,SkySelect",True,regular-read-green.acf,N091,regular-read-red.acf,kpf_20250609_master_bias_autocal-bias.fits,kpf_20250609_master_dark_autocal-dark.fits,kpf_20250609_master_flat.fits,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-eve_L1.fits,Blank,Off,126053,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,6.17,4.76,46.87,114.589,263.063,397.949,315.298,562.495,653.813,-29.9,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-morn_L1.fits,True,True,True,1.2267e+08 1.8544e+08 1.6402e+08 1.1257e+08,2.7
kpf,2025-06-09 07:25:34.096000+00:00,4739817,126053,KP.20250609.26685.08,False,491505,98.0,Sky,EtalonFiber,Target,4739817,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",98.035,98.035,406365,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 1.0,"Scrambler,SimulCal,Ca_HK",OD 0.5,"SciSelect,SkySelect",True,regular-read-green.acf,N091,regular-read-red.acf,kpf_20250609_master_bias_autocal-bias.fits,kpf_20250609_master_dark_autocal-dark.fits,kpf_20250609_master_flat.fits,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-eve_L1.fits,Blank,Off,126053,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,7.61,6.15,46.87,114.513,262.832,399.606,315.71,563.165,654.723,-29.5,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-morn_L1.fits,True,True,True,1.2276e+08 1.8565e+08 1.6415e+08 1.1261e+08,2.7
kpf,2025-06-09 07:23:07.511000+00:00,4739816,126053,KP.20250609.26538.50,False,491504,98.0,Sky,EtalonFiber,Target,4739816,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",98.031,98.031,406364,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 1.0,"Scrambler,SimulCal,Ca_HK",OD 0.5,"SciSelect,SkySelect",True,regular-read-green.acf,N091,regular-read-red.acf,kpf_20250609_master_bias_autocal-bias.fits,kpf_20250609_master_dark_autocal-dark.fits,kpf_20250609_master_flat.fits,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-eve_L1.fits,Blank,Off,126053,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,4.55,3.86,46.87,114.766,262.869,398.74,316.905,564.946,656.67,-29.0,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-morn_L1.fits,True,True,True,1.2312e+08 1.8644e+08 1.6497e+08 1.1314e+08,2.7
kpf,2025-06-09 07:18:50.100000+00:00,4739815,157347,KP.20250609.26279.59,False,491503,101.0,Sky,EtalonFiber,Target,4739815,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",101.027,101.027,406363,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 1.0,"Scrambler,SimulCal,Ca_HK",OD 0.5,"SciSelect,SkySelect",True,regular-read-green.acf,N091,regular-read-red.acf,kpf_20250609_master_bias_autocal-bias.fits,kpf_20250609_master_dark_autocal-dark.fits,kpf_20250609_master_flat.fits,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-eve_L1.fits,Blank,Off,157347,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,8.72,6.44,20.82,116.738,266.213,405.318,184.567,308.213,384.9,-28.3,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-morn_L1.fits,True,True,True,3.7841e+07 5.7661e+07 5.5026e+07 4.046e+07,2.7
kpf,2025-06-09 07:16:20.388000+00:00,4739814,157347,KP.20250609.26129.87,False,491502,101.0,Sky,EtalonFiber,Target,4739814,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",101.038,101.038,406362,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 1.0,"Scrambler,SimulCal,Ca_HK",OD 0.5,"SciSelect,SkySelect",True,regular-read-green.acf,N091,regular-read-red.acf,kpf_20250609_master_bias_autocal-bias.fits,kpf_20250609_master_dark_autocal-dark.fits,kpf_20250609_master_flat.fits,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-eve_L1.fits,Blank,Off,157347,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,8.58,6.32,20.82,116.872,266.98,404.856,177.55,291.605,364.241,-27.8,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-morn_L1.fits,True,True,True,3.4278e+07 5.146e+07 4.9055e+07 3.6318e+07,2.7
kpf,2025-06-09 07:13:50.716000+00:00,4739813,157347,KP.20250609.25980.20,False,491501,101.0,Sky,EtalonFiber,Target,4739813,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",101.026,101.026,406361,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 1.0,"Scrambler,SimulCal,Ca_HK",OD 0.5,"SciSelect,SkySelect",True,regular-read-green.acf,N091,regular-read-red.acf,kpf_20250609_master_bias_autocal-bias.fits,kpf_20250609_master_dark_autocal-dark.fits,kpf_20250609_master_flat.fits,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-eve_L1.fits,Blank,Off,157347,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,8.36,6.64,20.82,116.597,266.967,404.649,172.013,283.257,352.565,-27.4,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-morn_L1.fits,True,True,True,3.2237e+07 4.8497e+07 4.6132e+07 3.4056e+07,2.7
kpf,2025-06-09 07:11:21.164000+00:00,4739812,157347,KP.20250609.25830.65,False,491500,101.0,Sky,EtalonFiber,Target,4739812,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",101.035,101.035,406360,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 1.0,"Scrambler,SimulCal,Ca_HK",OD 0.5,"SciSelect,SkySelect",True,regular-read-green.acf,N091,regular-read-red.acf,kpf_20250609_master_bias_autocal-bias.fits,kpf_20250609_master_dark_autocal-dark.fits,kpf_20250609_master_flat.fits,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-eve_L1.fits,Blank,Off,157347,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,9.34,6.95,20.82,116.635,266.574,404.641,166.61,273.465,340.081,-27.0,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-morn_L1.fits,True,True,True,3.0089e+07 4.5242e+07 4.2977e+07 3.1695e+07,2.7
kpf,2025-06-09 07:08:51.658000+00:00,4739811,157347,KP.20250609.25681.12,False,491499,101.0,Sky,EtalonFiber,Target,4739811,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",101.081,101.081,406359,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 1.0,"Scrambler,SimulCal,Ca_HK",OD 0.5,"SciSelect,SkySelect",True,regular-read-green.acf,N091,regular-read-red.acf,kpf_20250609_master_bias_autocal-bias.fits,kpf_20250609_master_dark_autocal-dark.fits,kpf_20250609_master_flat.fits,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-eve_L1.fits,Blank,Off,157347,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,8.5,6.21,20.82,116.386,267.048,405.402,161.368,263.266,327.358,-26.5,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-morn_L1.fits,True,True,True,2.7791e+07 4.1546e+07 3.9557e+07 2.9291e+07,2.7
kpf,2025-06-09 07:06:22.131000+00:00,4739810,157347,KP.20250609.25531.61,False,491498,101.0,Sky,EtalonFiber,Target,4739810,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",101.037,101.037,406358,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 1.0,"Scrambler,SimulCal,Ca_HK",OD 0.5,"SciSelect,SkySelect",True,regular-read-green.acf,N091,regular-read-red.acf,kpf_20250609_master_bias_autocal-bias.fits,kpf_20250609_master_dark_autocal-dark.fits,kpf_20250609_master_flat.fits,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-eve_L1.fits,Blank,Off,157347,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,7.69,6.2,20.82,116.495,266.304,405.359,153.69,247.711,311.444,-26.1,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-morn_L1.fits,True,True,True,2.4778e+07 3.6858e+07 3.5512e+07 2.6743e+07,2.7
kpf,2025-06-09 06:54:21.057000+00:00,4739809,TOI-1180,KP.20250609.24535.05,False,491497,652.0,Sky,EtalonFiber,Target,4739809,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",652.022,652.022,406357,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 3.0,"Scrambler,SimulCal,Ca_HK",OD 0.5,"SciSelect,SkySelect",True,regular-read-green.acf,N091,regular-read-red.acf,kpf_20250609_master_bias_autocal-bias.fits,kpf_20250609_master_dark_autocal-dark.fits,kpf_20250609_master_flat.fits,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-eve_L1.fits,Blank,Off,TOI-1180,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,8.2,8.46,107.06,42.985,101.173,173.865,21.87,34.691,54.786,-23.9,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-morn_L1.fits,True,True,True,2.0158e+06 1.6915e+06 1.5483e+06 1.2486e+06,2.7
kpf,2025-06-09 06:42:13.326000+00:00,4739807,126053,KP.20250609.24084.31,False,491495,98.0,Sky,EtalonFiber,Target,4739807,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",98.032,98.032,406355,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 1.0,"Scrambler,SimulCal,Ca_HK",OD 0.5,"SciSelect,SkySelect",True,regular-read-green.acf,N091,regular-read-red.acf,kpf_20250609_master_bias_autocal-bias.fits,kpf_20250609_master_dark_autocal-dark.fits,kpf_20250609_master_flat.fits,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-eve_L1.fits,Blank,Off,126053,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,3.97,3.92,46.84,114.873,263.179,400.677,314.629,561.515,652.558,-21.6,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-morn_L1.fits,True,True,True,1.2222e+08 1.8438e+08 1.6301e+08 1.1191e+08,2.7
kpf,2025-06-09 06:39:46.897000+00:00,4739806,126053,KP.20250609.23937.88,False,491494,98.0,Sky,EtalonFiber,Target,4739806,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",98.037,98.037,406354,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 1.0,"Scrambler,SimulCal,Ca_HK",OD 0.5,"SciSelect,SkySelect",True,regular-read-green.acf,N091,regular-read-red.acf,kpf_20250609_master_bias_autocal-bias.fits,kpf_20250609_master_dark_autocal-dark.fits,kpf_20250609_master_flat.fits,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-eve_L1.fits,Blank,Off,126053,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,4.1,4.07,46.84,114.916,263.966,400.108,313.014,557.556,649.252,-21.1,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-morn_L1.fits,True,True,True,1.2073e+08 1.8223e+08 1.612e+08 1.107e+08,2.7
kpf,2025-06-09 06:37:20.392000+00:00,4739805,126053,KP.20250609.23791.36,False,491493,98.0,Sky,EtalonFiber,Target,4739805,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",98.063,98.063,406353,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 1.0,"Scrambler,SimulCal,Ca_HK",OD 0.5,"SciSelect,SkySelect",True,regular-read-green.acf,N091,regular-read-red.acf,kpf_20250609_master_bias_autocal-bias.fits,kpf_20250609_master_dark_autocal-dark.fits,kpf_20250609_master_flat.fits,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-eve_L1.fits,Blank,Off,126053,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,4.12,3.88,46.84,114.844,263.616,400.46,316.567,563.868,653.841,-20.6,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-morn_L1.fits,True,True,True,1.2348e+08 1.8598e+08 1.6388e+08 1.1198e+08,2.7
kpf,2025-06-09 06:34:53.875000+00:00,4739804,126053,KP.20250609.23644.86,False,491492,98.0,Sky,EtalonFiber,Target,4739804,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",98.033,98.033,406352,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 1.0,"Scrambler,SimulCal,Ca_HK",OD 0.5,"SciSelect,SkySelect",True,regular-read-green.acf,N091,regular-read-red.acf,kpf_20250609_master_bias_autocal-bias.fits,kpf_20250609_master_dark_autocal-dark.fits,kpf_20250609_master_flat.fits,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-eve_L1.fits,Blank,Off,126053,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,4.72,4.29,46.84,114.933,264.248,400.8,319.795,568.729,658.248,-20.2,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-morn_L1.fits,True,True,True,1.255e+08 1.8856e+08 1.6585e+08 1.1303e+08,2.7
kpf,2025-06-09 06:32:27.350000+00:00,4739803,126053,KP.20250609.23498.33,False,491491,98.0,Sky,EtalonFiber,Target,4739803,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",98.032,98.032,406351,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 1.0,"Scrambler,SimulCal,Ca_HK",OD 0.5,"SciSelect,SkySelect",True,regular-read-green.acf,N091,regular-read-red.acf,kpf_20250609_master_bias_autocal-bias.fits,kpf_20250609_master_dark_autocal-dark.fits,kpf_20250609_master_flat.fits,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-eve_L1.fits,Blank,Off,126053,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,4.39,4.15,46.84,114.806,264.098,400.156,316.443,563.03,653.425,-19.7,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-morn_L1.fits,True,True,True,1.2301e+08 1.8516e+08 1.6336e+08 1.1183e+08,2.7
kpf,2025-06-09 06:27:32.061000+00:00,4739802,142373,KP.20250609.23222.05,False,491490,60.0,Sky,EtalonFiber,Target,4739802,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",60.02,60.02,406350,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 0.1,"Scrambler,SimulCal,Ca_HK",OD 0.8,"SciSelect,SkySelect",True,regular-read-green.acf,N091,regular-read-red.acf,kpf_20250609_master_bias_autocal-bias.fits,kpf_20250609_master_dark_autocal-dark.fits,kpf_20250609_master_flat.fits,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-eve_L1.fits,Blank,Off,142373,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,6.08,5.54,67.64,233.163,572.553,907.82,474.127,827.73,959.346,-18.8,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-morn_L1.fits,True,True,True,2.7169e+08 3.9986e+08 3.5185e+08 2.3825e+08,2.7
kpf,2025-06-09 06:25:43.520000+00:00,4739801,142373,KP.20250609.23113.49,False,491489,60.0,Sky,EtalonFiber,Target,4739801,Running,EtalonFiber,"Green,Red,Ca_HK,ExpMeter,Guide",60.066,60.066,406349,True,True,StandbyHigh,SPEC,Object,"Scrambler,SimulCal,Ca_HK",True,OD 0.1,"Scrambler,SimulCal,Ca_HK",OD 0.8,"SciSelect,SkySelect",True,regular-read-green.acf,N091,regular-read-red.acf,kpf_20250609_master_bias_autocal-bias.fits,kpf_20250609_master_dark_autocal-dark.fits,kpf_20250609_master_flat.fits,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-eve_L1.fits,Blank,Off,142373,5d8b64c5c6da4fe3c13beef398f979422ed85209,v2.9.1,6.84,7.11,67.64,233.462,572.302,908.285,449.887,786.737,914.297,-18.4,/masters/20250609/kpf_20250609_master_WLS_autocal-thar-all-morn_L1.fits,True,True,True,2.45e+08 3.6131e+08 3.1888e+08 2.1674e+08,2.7
